ID,Gene Symbol,RefSeq Transcript ID,Chromosome,DS_Cerebellum_1218,DS_Cerebellum_1389,DS_Cerebellum_1478,DS_Cerebrum_1218,DS_Cerebrum_1389,DS_Cerebrum_1478,DS_Cerebrum_847,Normal-Cerebellum-1390,Normal-Cerebellum-1411,Normal-Cerebellum-1521,Normal-Cerebrum-1390,Normal-Cerebrum-1411,Normal-Cerebrum-1521,Normal-Cerebrum-1565,,,,,,,,,,,,,,
213692_s_at,---,---,,162.2618211,169.716149,153.007665,155.0543214,135.7962631,136.2072954,160.9289229,160.3944024,142.5377261,156.4198655,204.4819781,214.9176463,161.5010914,146.3653197,,,,,,,,,,,,,,
213691_at,---,---,,46.9821215,47.92113267,47.26302911,41.12546067,47.70075289,46.41889154,41.75016249,43.64002009,50.1247062,52.03497766,45.93366784,55.74419918,45.43588242,46.88712143,,,,,,,,,,,,,,
213690_s_at,---,---,,122.3211259,108.5254756,105.6449619,106.2964648,111.1227207,93.74632133,111.2228866,100.0058075,116.144726,135.2326711,123.5327724,138.0809257,109.1357497,117.9645674,,,,,,,,,,,,,,
213686_at,---,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213685_at,---,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213677_s_at,PMS1,NM_000534,,135.2083135,122.9996268,144.0204407,173.2053707,167.2566831,165.9966152,144.0364356,122.8709441,122.2058757,119.4787277,122.7849599,111.4992325,120.9049796,151.7097626,,,,,,,,,,,,,,
213675_at,---,---,,49.25847805,56.33735833,50.06533165,41.77593354,50.11324305,37.52603023,45.8318949,45.36097741,52.45687291,51.13325279,51.06984774,40.97408598,38.93646651,37.97505608,,,,,,,,,,,,,,
213662_at,---,---,,16.14952811,14.30383436,15.05770555,18.00667902,15.79384029,19.43951107,15.40001639,15.5772644,16.81527067,18.88946661,16.88850862,18.52061431,19.09853626,17.24588245,,,,,,,,,,,,,,
213650_at,GOLGA8A /// GOLGA8B,NM_001023567 /// NM_015003 /// NM_181076 /// NM_181077,,46.93168112,57.44263125,51.87184801,50.65420224,52.78111981,50.06463666,51.42186246,55.57676993,46.73527975,54.19770922,75.90009855,65.98381113,57.95535938,57.00197896,,,,,,,,,,,,,,
213642_at,---,---,,107.1754158,117.000421,100.1855168,101.5073288,185.8867348,186.9993937,120.1639395,114.4957274,157.4183602,164.4072646,186.1962145,179.4788388,119.8528077,126.2351593,,,,,,,,,,,,,,
213631_x_at,---,---,,33.31568813,38.74612143,38.3525346,33.27992015,32.66649715,33.07089352,30.233159,34.94005742,36.8501843,34.75767881,36.20658536,42.21927398,34.55134793,38.67823074,,,,,,,,,,,,,,
213612_x_at,FLJ20719 /// MGC8902 /// AE01 /// AG1 /// LOC440675,NM_173638 /// XM_371384 /// XM_373827 /// XM_375869 /// XM_496391 /// XM_496394 /// XM_496399 /// XM_498427,,798.3791176,588.6597317,785.5775972,753.3829286,815.0134434,653.1271771,694.7116227,887.6270914,884.163802,746.1695911,585.2828938,510.2602794,663.7470733,686.2784949,,,,,,,,,,,,,,
213604_at,---,---,,258.1024118,227.6573058,253.2678178,387.3436513,320.1535932,331.9125887,260.2582157,266.5569556,217.7411022,232.6955674,273.8078786,291.7421436,324.7690409,341.1494099,,,,,,,,,,,,,,
213602_s_at,---,---,,39.63848133,47.00720664,40.65976673,46.56808914,44.96374297,42.64870828,39.64809881,50.65736661,45.88688582,41.46435659,47.98029545,54.44772734,51.44147944,42.52443452,,,,,,,,,,,,,,
213583_x_at,EEF1A1 /// LOC387845 /// LOC389223 /// LOC440595 /// LOC441032,NM_001402 /// XM_370684 /// XM_496374 /// XM_496711 /// XM_496717,,5380.036303,4663.186486,4700.830516,5187.055711,5505.280878,5270.7774,4871.66857,5240.541663,5962.080864,5129.491928,6799.440011,5380.783199,5211.199285,4601.53691,,,,,,,,,,,,,,
213580_at,---,---,,13.16969534,13.27214815,14.04232463,13.17827755,13.46003366,12.45687254,13.16668353,12.13077657,12.8179172,13.69265272,15.48940816,13.28798037,14.45082581,13.28798037,,,,,,,,,,,,,,
213574_s_at,---,---,,452.1443452,344.707705,428.7522508,382.8352219,438.0222612,383.8396994,294.3726728,450.9205799,463.0166898,427.496837,670.0989442,438.1010255,363.6206786,355.2226971,,,,,,,,,,,,,,
213569_at,---,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213567_at,---,---,,23.28614562,23.34546098,24.26255952,24.42911847,25.67708926,22.95871303,22.56695722,21.34239078,26.82265096,25.6562797,18.64892056,23.14245844,20.08518925,20.43825271,,,,,,,,,,,,,,
213550_s_at,---,---,,57.34994129,60.18615663,58.29176054,60.72379471,60.15238843,63.83120912,63.40610516,56.78585929,53.720462,53.3586373,76.0628576,66.37830851,51.9474078,46.42080937,,,,,,,,,,,,,,
213538_at,SON,NM_003103 /// NM_032195 /// NM_058183 /// NM_138925 /// NM_138926 /// NM_138927,,174.6871717,199.3072268,188.4946971,196.3113945,209.4700104,218.6970508,160.8196547,159.3383706,190.500356,167.00065,94.16309306,187.8815959,148.1802923,189.5283525,,,,,,,,,,,,,,
213501_at,ACOX1,NM_004035 /// NM_007292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213486_at,DKFZP761N09121,---,,689.4108527,392.9929348,614.2958072,254.8156321,224.5635309,383.9701399,1573.10584,440.9556136,808.4195174,455.491321,206.0770237,312.1574206,324.2741418,306.1384467,,,,,,,,,,,,,,
213484_at,---,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213429_at,---,---,,28.32885042,38.68707818,31.17786055,28.90305109,28.75797218,23.39648924,29.211209,29.74592098,26.99068643,32.56906059,28.62571997,30.54110022,24.0096059,28.66622415,,,,,,,,,,,,,,
213408_s_at,PIK4CA /// LOC220686,NM_002650 /// NM_058004 /// NM_199283,,442.6369061,294.2971811,461.2866499,564.2811057,546.9555163,559.3702816,506.2688396,604.6261789,462.8049371,479.3646475,588.627046,445.0736252,543.4599862,647.1607361,,,,,,,,,,,,,,
213401_s_at,---,---,,26.85483384,31.66440024,30.3448524,28.33787798,26.12990832,25.22985739,26.09859419,28.81543995,27.13606823,32.06883231,34.9478072,38.94861695,27.37202129,26.08122707,,,,,,,,,,,,,,
213356_x_at,HNRPA1 /// LOC284387 /// LOC285984 /// LOC344741 /// LOC388275 /// HNRPA1P4 /// LOC391670 /// LOC402112 /// LOC402562 /// LOC439963 /// LOC440125 /// LOC441507,NM_002136 /// NM_031157 /// XM_208200 /// XM_208373 /// XM_293570 /// XM_370982 /// XM_372050 /// XM_378224 /// XM_379885 /// XM_495943 /// XM_496610 /// XM_496703 /// XM_497134,,3174.470766,3113.452482,3186.816761,3537.218677,3808.21792,3707.933195,2212.25269,3506.460477,3158.44777,2649.124154,3965.809486,3745.389787,3549.99206,3508.649256,,,,,,,,,,,,,,
213281_at,---,---,,32.01864137,33.76039825,29.4776546,35.54339936,36.19954948,36.00262308,34.6487135,36.19954948,33.83395653,30.36926406,35.84425652,28.11756569,30.10058872,37.00735604,,,,,,,,,,,,,,
213276_at,CAMK2B,NM_001220 /// NM_172078 /// NM_172079 /// NM_172080 /// NM_172081 /// NM_172082 /// NM_172083 /// NM_172084,,250.8359165,190.3762946,245.4354656,223.6749962,199.4177292,260.9916224,257.6448867,192.6034769,214.3404174,209.7198852,259.5088571,199.3873465,234.6700282,228.680597,,,,,,,,,,,,,,
213269_at,ZNF248,NM_021045,,102.2693449,79.72663637,90.88939697,149.0673016,136.301733,135.2458126,93.4252185,108.5269821,98.28912551,96.62467962,120.246419,124.9770954,134.6378163,148.7266973,,,,,,,,,,,,,,
213264_at,---,---,,106.4040963,112.1860965,109.3993163,96.96822011,99.5659069,98.33682705,110.5036366,95.87084282,110.6615308,123.5790004,109.3993163,109.3500434,110.0587291,106.3215175,,,,,,,,,,,,,,
213263_s_at,---,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213258_at,---,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213169_at,---,---,,197.2252071,175.719435,171.3663366,117.6770982,165.5978429,79.65041271,263.0002576,166.0714129,230.88007,212.2395755,101.0160072,100.6902362,95.7161131,103.6373512,,,,,,,,,,,,,,
213158_at,---,---,,105.4817785,68.46287559,102.4680224,117.7154543,90.76223397,57.65444717,70.26090384,80.64537742,96.33580202,57.90917518,41.79649828,81.92092861,63.25861479,58.84794283,,,,,,,,,,,,,,
213156_at,---,---,,18.92170335,16.99631518,20.5119089,21.3255312,19.39402316,17.77392014,17.72262088,18.96148283,20.37361314,16.99607924,16.2668159,21.67078888,17.27830644,18.54154909,,,,,,,,,,,,,,
213146_at,---,---,,85.12494115,82.18083997,88.93626877,101.5263199,148.6380938,135.988409,87.59278848,84.36543148,79.64599007,80.98934242,97.31902899,135.1455403,154.9705019,168.8408188,,,,,,,,,,,,,,
213135_at,TIAM1,NM_003253,,528.9618842,422.972364,678.483486,229.3059182,289.4278874,235.3885037,278.8026146,475.8161423,384.8440141,423.5092573,115.7381048,121.7974365,127.4608022,148.4970172,,,,,,,,,,,,,,
213098_at,---,---,,70.1932196,84.25146166,75.27923038,69.58622905,71.98528151,78.24626016,82.54106553,69.1702659,91.79476443,86.68017593,68.22082033,91.99987827,86.44316902,97.16401729,,,,,,,,,,,,,,
213070_at,---,---,,54.93904335,46.51970769,54.34178029,49.77847812,67.95369715,37.82557458,62.1938568,61.8083531,61.71076017,52.79868997,38.36130755,34.799624,31.40516523,36.09481946,,,,,,,,,,,,,,
213022_s_at,---,---,,46.18076299,47.95335965,47.50080338,42.6200322,40.87084494,39.11363994,46.6559811,47.38965283,46.48683087,46.57099825,54.53837645,40.45062091,49.32235656,43.42637976,,,,,,,,,,,,,,
213003_s_at,---,---,,22.51133853,23.16765268,24.82118519,23.01431885,21.47877744,20.69714438,24.82118519,26.02669166,23.38059566,23.4234232,29.95033028,25.31586964,24.82118519,25.41362128,,,,,,,,,,,,,,
212993_at,---,---,,42.52236847,38.85208455,36.71811388,17.95333719,24.18666428,18.17067197,59.10507217,31.73164017,41.34039112,30.23399839,20.86192097,19.68015687,21.36710837,16.11586625,,,,,,,,,,,,,,
212933_x_at,RPL13,NM_000977 /// NM_033251,,2337.094345,2212.404783,2109.813976,2636.118736,2726.434602,2585.809058,2148.032301,2456.179624,2462.65667,2409.636924,2738.556526,2375.968766,2465.903226,2493.056717,,,,,,,,,,,,,,
212931_at,TCF20,NM_005650 /// NM_181492,,291.9099733,241.5503501,264.4973768,335.572351,367.8413057,359.5478133,265.7156788,280.6756402,273.3413042,274.0945469,517.9001036,409.9459273,307.73829,379.866912,,,,,,,,,,,,,,
212929_s_at,FAM21B /// FAM21C /// LOC387680 /// LOC439973,NM_001005751 /// NM_015262 /// XM_290482 /// XM_370557,,65.05599548,62.98429031,73.20702144,76.22488233,73.80160234,76.66679658,66.41835972,70.29888291,68.15841284,73.90141186,76.66679658,70.60653589,76.30521703,71.631385,,,,,,,,,,,,,,
212924_s_at,---,---,,36.18751508,34.144238,32.80945739,36.10984246,32.14471782,36.57637258,33.33509595,34.18685528,37.90877956,38.52544652,43.09444498,41.11976571,36.49254582,36.83716655,,,,,,,,,,,,,,
212920_at,---,---,,16.52376068,13.94011068,14.13627466,12.67470364,16.57744594,12.96940223,13.77776574,15.02080273,17.46155429,15.36376497,15.34758735,14.47197623,13.25716072,13.61429176,,,,,,,,,,,,,,
212911_at,---,---,,24.5093467,20.26333608,20.62124854,24.35388545,22.77059304,22.81261988,22.82907052,20.13215853,21.65412793,20.43103266,19.08477384,16.55298864,20.45228135,20.62124854,,,,,,,,,,,,,,
212812_at,---,---,,174.539542,127.796119,155.7469471,190.9525315,240.184625,208.4546748,202.2028978,166.7300189,203.5458444,177.8675992,188.6724632,110.8765116,161.7419571,179.1519812,,,,,,,,,,,,,,
212807_s_at,SORT1,NM_002959,,63.85068498,51.70458128,67.12973682,52.48560977,59.99705661,54.01994283,68.2189263,71.97081716,52.99520328,61.58384083,72.59006634,64.32733347,57.28320096,55.33191753,,,,,,,,,,,,,,
212797_at,SORT1,NM_002959,,16.15602008,16.47229624,15.73483256,15.98293057,16.3939315,16.23437435,15.46709029,15.79318257,14.53661996,16.09477079,18.44068262,17.50663479,16.31808601,17.19884694,,,,,,,,,,,,,,
212764_at,---,---,,256.7534828,209.1871051,233.9814301,269.6136907,445.2092767,119.669379,235.0803056,280.2032901,326.5817222,274.1402097,218.162591,141.3227504,131.9813189,163.9747477,,,,,,,,,,,,,,
212755_at,---,---,,18.96529362,23.99446952,20.36994352,21.08112681,21.26015126,21.32715946,21.65517289,20.57784419,19.42294134,20.64341829,23.42586202,25.23160028,20.57784419,22.81340405,,,,,,,,,,,,,,
212734_x_at,RPL13,NM_000977 /// NM_033251,,5680.885013,4599.624025,5431.367335,6841.513996,6826.357849,5721.587081,4308.290507,5806.688731,5184.179717,5738.666367,8128.085784,4854.139605,6099.181564,5691.526145,,,,,,,,,,,,,,
212707_s_at,RASA4 /// FLJ21767,NM_006989 /// XM_376602 /// XM_379820,,122.6479886,101.3519434,125.3840543,118.5383626,116.9850311,126.0043917,148.426014,152.9535627,93.29512436,130.3566146,150.2894374,109.0344362,127.379563,130.9325543,,,,,,,,,,,,,,
212706_at,RASA4 /// FLJ21767,NM_006989 /// XM_376602 /// XM_379820,,59.06658062,38.91406765,62.55182105,53.96005608,54.37607857,68.36851305,70.91848863,65.45130549,49.75260475,57.15350448,58.81449778,34.34861455,46.66341445,74.28660521,,,,,,,,,,,,,,
212701_at,---,---,,261.1690384,240.5794948,267.1099277,260.8181199,292.7347031,288.2027715,293.4112148,244.745773,253.3995274,263.1917392,283.147422,240.7864047,267.3823366,255.7074074,,,,,,,,,,,,,,
212675_s_at,---,---,,172.0292239,130.6497079,143.859828,262.1228983,204.7074985,288.1387664,177.2682045,170.4624368,168.5648657,129.5297708,133.5151975,121.6396536,157.6203648,175.0677859,,,,,,,,,,,,,,
212649_at,---,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212560_at,C11orf32,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212499_s_at,C14orf111 /// C14orf32,NM_015962 /// NM_144578,,22.80534495,20.23835009,19.94050185,29.05007168,26.4344971,24.84304167,24.55576762,22.38995673,22.92150754,22.16282505,21.98488113,20.39933248,22.26877308,24.90736007,,,,,,,,,,,,,,
212498_at,---,---,,677.2288406,621.6072597,694.4705688,795.931442,799.7582832,965.9603235,751.9276458,701.9915565,1021.419524,800.5400386,725.2730197,799.6361699,718.7919431,833.8129118,,,,,,,,,,,,,,
212462_at,---,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212414_s_at,SEPT6 /// N-PAC,NM_015129 /// NM_032569 /// NM_145799 /// NM_145800 /// NM_145802,,34.49248311,31.93817619,27.80938883,28.22340213,38.91137963,26.25481207,29.55991159,40.46408641,44.09460161,40.84421473,33.99592242,28.4248357,30.12501297,29.16527845,,,,,,,,,,,,,,
212401_s_at,CDC2L1 /// CDC2L2,NM_001787 /// NM_024011 /// NM_033486 /// NM_033487 /// NM_033488 /// NM_033489 /// NM_033490 /// NM_033492 /// NM_033493 /// NM_033527 /// NM_033528 /// NM_033529 /// NM_033531 /// NM_033532 /// NM_033534 /// NM_033536 /// NM_033537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212400_at,C9orf132,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212387_at,---,---,,278.9880808,253.0204093,283.6701104,597.038306,794.8782812,584.7959976,128.7054916,337.6021806,357.6660961,324.2134844,705.9488836,421.5092359,567.163233,463.9033071,,,,,,,,,,,,,,
212379_at,GART,NM_000819 /// NM_175085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212378_at,GART,NM_000819 /// NM_175085,,68.67436827,72.38002989,87.07520295,95.04969197,101.7905499,102.9150303,63.06161215,56.12143984,74.63240294,64.73301975,48.89448772,76.77101386,60.90799801,68.67436827,,,,,,,,,,,,,,
212370_x_at,FAM21B /// LOC387680,NM_001005751 /// XM_290482,,285.1189865,210.7355325,286.5155965,252.9836157,224.3519485,266.5181935,221.7607192,248.9410009,227.297844,252.8941627,220.8036392,154.1413155,236.1402402,248.7771539,,,,,,,,,,,,,,
212369_at,ZNF384,NM_133476,,344.3232843,346.4227636,341.6700636,347.8930661,346.8888591,310.6680607,333.598827,318.7208769,329.7959514,379.0251345,344.7555598,349.5149042,374.4528477,349.6336801,,,,,,,,,,,,,,
212321_at,---,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212310_at,KIAA0268 /// UNQ6077 /// LOC440751,XM_371369 /// XM_496436 /// XM_496467,,45.88815982,31.6674773,35.18405551,53.48750024,41.59504485,57.48046351,47.17204463,32.84267891,32.59457208,31.75121661,35.3627801,24.9604163,31.18174572,38.31586717,,,,,,,,,,,,,,
212305_s_at,KIAA0268 /// UNQ6077 /// LOC440751,XM_371369 /// XM_496436 /// XM_496467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212303_x_at,---,---,,168.3535088,156.8519981,168.830272,177.1613678,190.8519554,192.5981296,176.4627814,173.1837897,136.4463308,132.20197,147.4099453,165.4532464,190.4357031,171.8421465,,,,,,,,,,,,,,
212271_at,MAPK1,NM_002745 /// NM_138957,,177.6852133,147.6195488,182.4642279,135.8094593,153.9416835,153.1806172,252.7487646,173.4504489,146.4688335,154.5125507,165.9114866,149.0363144,124.3566776,148.6246826,,,,,,,,,,,,,,
212244_at,GRINL1A /// Gcom1,NM_001018090 /// NM_001018091 /// NM_001018092 /// NM_001018093 /// NM_001018094 /// NM_001018095 /// NM_001018096 /// NM_001018097 /// NM_001018098 /// NM_001018099 /// NM_001018100 /// NM_001018101 /// NM_001018102 /// NM_001018103 /// NM_015532 /// NM_152451,,95.17625563,94.42847551,90.74396668,91.55648163,98.33955727,68.84069704,92.07516799,96.55371146,103.2451329,95.53914732,76.44180603,81.513094,85.48623212,70.78343971,,,,,,,,,,,,,,
212243_at,GRINL1A /// Gcom1,NM_001018090 /// NM_001018091 /// NM_001018092 /// NM_001018093 /// NM_001018094 /// NM_001018095 /// NM_001018096 /// NM_001018097 /// NM_001018098 /// NM_001018099 /// NM_001018100 /// NM_001018101 /// NM_001018102 /// NM_001018103 /// NM_015532 /// NM_152451,,186.873721,156.8693663,153.0405403,185.0523671,160.6859752,184.7499178,222.7219477,225.3541257,170.88597,166.464393,177.4698114,147.8520254,162.5579168,159.4322986,,,,,,,,,,,,,,
212241_at,GRINL1A /// Gcom1 /// LOC339970,NM_001018090 /// NM_001018091 /// NM_001018092 /// NM_001018093 /// NM_001018094 /// NM_001018095 /// NM_001018096 /// NM_001018097 /// NM_001018098 /// NM_001018099 /// NM_001018100 /// NM_001018101 /// NM_001018102 /// NM_001018103 /// NM_015532 /// NM_152451 /// XM_291095,,59.96547554,68.59540149,68.22790084,56.40377964,61.82120415,63.66197965,74.0932317,69.48019012,65.23796459,70.90276223,77.97987236,65.43951665,68.03286962,59.19034665,,,,,,,,,,,,,,
212214_at,OPA1,NM_015560 /// NM_130831 /// NM_130832 /// NM_130833 /// NM_130834 /// NM_130835 /// NM_130836 /// NM_130837,,196.9260324,176.9269514,226.0471424,191.0133825,176.9477706,271.4156543,259.7769486,196.2378941,192.388684,224.491992,186.9346314,208.8336138,191.0133825,236.8352699,,,,,,,,,,,,,,
212213_x_at,OPA1,NM_015560 /// NM_130831 /// NM_130832 /// NM_130833 /// NM_130834 /// NM_130835 /// NM_130836 /// NM_130837,,190.586195,242.293174,196.6886707,263.2846606,217.8588728,298.7364947,310.183987,204.7628515,201.0763902,196.1930159,154.8449087,186.0827054,219.3027554,266.9803571,,,,,,,,,,,,,,
212196_at,---,---,,59.17639952,49.90041009,59.12310602,46.55711622,36.63574223,35.13482964,61.87737965,57.15826503,43.40531436,52.77161307,45.35971805,38.44622468,38.78670023,38.1549919,,,,,,,,,,,,,,
212195_at,---,---,,82.9896668,40.08109679,61.58469573,31.12582329,37.64275035,25.41097552,74.2474779,87.36056225,74.38552172,52.24025018,22.83555296,17.4333724,24.50662498,25.14587435,,,,,,,,,,,,,,
212191_x_at,RPL13,NM_000977 /// NM_033251,,2488.741044,2176.055471,2427.575235,2908.179056,3261.454834,2876.701959,1989.514164,2868.140385,2309.71649,2309.71649,3291.203698,3496.024631,2574.541945,2701.040621,,,,,,,,,,,,,,
212180_at,CRKL,NM_005207,,238.9806767,230.2583708,222.0129274,257.3931173,287.9590185,200.4599289,204.9800773,231.5821198,262.4138115,228.9676906,219.6967673,228.6456802,194.7554339,202.437145,,,,,,,,,,,,,,
212167_s_at,SMARCB1,NM_001007468 /// NM_003073,,263.8491572,231.7459013,254.5279265,243.7637663,290.6824213,273.6940551,225.9970158,270.9832485,233.6281208,250.2645178,257.1008019,338.7059818,276.4222949,298.184271,,,,,,,,,,,,,,
212122_at,RHOQ /// LOC284988,NM_012249 /// XM_209429,,11.87832946,12.10910285,11.84987649,11.77161215,11.38348099,11.1955223,11.87915199,11.18892841,11.8507793,11.47593661,11.4618656,11.42078647,11.29881871,11.21742742,,,,,,,,,,,,,,
212073_at,CSNK2A1 /// CSNK2A1P,NM_001895 /// NM_177559 /// NM_177560 /// NR_002207,,57.71683164,74.56568286,65.02488924,85.45125987,81.12643254,101.5354811,71.11737293,60.98277092,75.52173878,79.27258696,84.47369205,70.17862823,86.15425672,97.4810538,,,,,,,,,,,,,,
212029_s_at,---,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211996_s_at,LOC23117 /// DKFZp547E087 /// LOC348162 /// LOC440354 /// LOC613037,NR_002473 /// NR_002555 /// XM_290670 /// XM_496132,,236.3563778,159.1827185,208.8176701,243.7452363,294.9139385,208.5009106,183.5818834,324.1909819,210.8889619,173.3350849,262.3810286,181.6754836,213.849186,287.0464,,,,,,,,,,,,,,
211942_x_at,RPL13A /// LOC283340 /// LOC387930,NM_012423 /// XM_208072 /// XM_370727,,3431.444478,3020.977238,3050.859041,3404.435944,3953.460302,3436.917735,3110.00295,3251.073288,3346.645233,3285.278336,4289.220326,3587.591081,3360.360484,3197.658887,,,,,,,,,,,,,,
211940_x_at,H3F3A /// LOC440926,NM_002107 /// NR_002315,,3530.115258,3754.226565,4292.493548,3968.284998,4265.503376,3768.042629,2605.418797,4204.736958,3960.865714,4487.201888,3791.361256,4448.797613,4168.75295,4467.029714,,,,,,,,,,,,,,
211928_at,DNCH1,NM_001376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211915_s_at,TUBB4Q /// TUBB8 /// LOC388579 /// LOC389192,NM_020040 /// NM_177987 /// XM_371207 /// XM_371684,,52.81551536,48.19161228,48.63321005,64.91050252,56.72449983,55.21811744,54.93143552,52.07071123,50.17720178,53.35050772,73.12789406,71.0754748,71.78000794,63.54207228,,,,,,,,,,,,,,
211910_at,---,---,,46.10240523,56.12570631,48.78412296,50.18763451,54.80592252,50.38806756,50.10837367,56.70798482,54.80592252,50.79694559,74.50318388,61.04240113,68.91040234,52.45760111,,,,,,,,,,,,,,
211908_x_at,---,---,,63.33935075,62.49071634,61.01575493,64.03328259,62.36695441,57.02845559,69.40174186,57.7024307,58.69192502,61.89495008,80.43771135,72.00574593,72.28528539,59.31684224,,,,,,,,,,,,,,
211878_at,---,---,,15.56442143,16.71590928,15.244428,15.49552721,14.47468381,15.61380283,16.05588357,15.55805663,16.22312625,16.52226978,16.55540155,18.05917655,15.37537768,17.08324428,,,,,,,,,,,,,,
